zoom,epoch,batch_id,theta_x,theta_y,theta_z,loss,phi,gamma,rho
3,1,12,-0.41335797,0.21968581,-0.46217307,1.5625,-0.08489011973142624,0.011802922002971172,0.06886251270771027
3,1,13,-0.41521916,0.21785288,-0.4610176,1.75,-0.08505025506019592,0.011815805919468403,0.06903617084026337
3,1,14,-0.42472047,0.22095238,-0.4671029,1.875,-0.08517888188362122,0.012207681313157082,0.0689336284995079
3,1,15,-0.42336878,0.21970642,-0.4657309,1.6875,-0.08523036539554596,0.01253149751573801,0.06877897679805756
3,1,16,-0.42920354,0.22490962,-0.47321847,2.125,-0.08526276797056198,0.012589015997946262,0.0687083899974823
3,1,17,-0.42633775,0.22719647,-0.47357997,1.1875,-0.08537451177835464,0.012586875818669796,0.06865742057561874
3,1,18,-0.42486155,0.22682697,-0.47318843,1.125,-0.08547717332839966,0.012601850554347038,0.06887776404619217
3,1,19,-0.4237765,0.22327988,-0.47257102,1.4375,-0.08556891232728958,0.012627496384084225,0.06903569400310516
3,1,20,-0.4284558,0.24363662,-0.48314503,2.6875,-0.08561617881059647,0.012943116948008537,0.06921426951885223
3,1,21,-0.427971,0.24044895,-0.4817469,1.9375,-0.08583333343267441,0.012729980051517487,0.06937819719314575
3,1,22,-0.43056494,0.24241361,-0.48234433,1.375,-0.0860389694571495,0.013088474981486797,0.06971635669469833
3,1,23,-0.4284005,0.24129473,-0.48256102,1.5,-0.08599767833948135,0.013022320345044136,0.06968487799167633
3,2,0,-0.4272131,0.2377923,-0.48243013,1.4375,-0.08615321666002274,0.013073842041194439,0.0699615627527237
3,2,1,-0.42698413,0.23981884,-0.4832272,1.25,-0.08627430349588394,0.013308679684996605,0.07011453062295914
3,2,2,-0.42642486,0.2407616,-0.48324522,1.0,-0.08637905865907669,0.013334499672055244,0.07026389241218567
3,2,3,-0.4251025,0.24586126,-0.4856544,1.9375,-0.08643680065870285,0.013253407552838326,0.07026033848524094
3,2,4,-0.4295293,0.2481168,-0.48762533,1.1875,-0.08657164871692657,0.01317888218909502,0.07035120576620102
3,2,5,-0.43166277,0.2446983,-0.4854864,1.4375,-0.08663080632686615,0.013125414028763771,0.07028915733098984
3,2,6,-0.4315875,0.24402192,-0.48554543,1.5,-0.08659923821687698,0.01332966797053814,0.07001475989818573
3,2,7,-0.43185368,0.2425007,-0.48552597,1.1875,-0.08661085367202759,0.013540936633944511,0.07008514553308487
3,2,8,-0.43275177,0.24317816,-0.4861425,1.0625,-0.08667223900556564,0.013579487800598145,0.07017293572425842
3,2,9,-0.43408155,0.25217462,-0.48835447,1.4375,-0.08668934553861618,0.013577303849160671,0.07014589011669159
3,2,10,-0.43464816,0.24927436,-0.48759153,1.375,-0.0868227630853653,0.013383446261286736,0.07037147879600525
3,2,11,-0.43405452,0.2490789,-0.48752275,0.9375,-0.08688899874687195,0.013528549112379551,0.07039053738117218
3,2,12,-0.43694028,0.24844041,-0.48608547,1.0625,-0.08695247024297714,0.013611850328743458,0.07043442130088806
3,2,13,-0.43709296,0.24854203,-0.48603874,1.0,-0.08693338185548782,0.0135561628267169,0.07031871378421783
