zoom,epoch,batch_id,theta_x,theta_y,theta_z,loss,phi,gamma,rho
4,4,2,0.011932696,-0.11324045,-0.002809668,2.25,-0.05056336522102356,-0.004404781851917505,0.04040396958589554
4,4,3,0.006307701,-0.11483326,-0.0059486125,2.125,-0.05079274997115135,-0.004254653584212065,0.040843795984983444
4,4,4,0.008905403,-0.11431765,-0.005250128,2.75,-0.05100991949439049,-0.004556524567306042,0.04119367152452469
4,4,5,0.007033154,-0.11717318,-0.003637397,1.8125,-0.05119102820754051,-0.004500952083617449,0.041521426290273666
4,4,6,0.0048876647,-0.10799621,-0.0077956533,2.3125,-0.051352351903915405,-0.004224706906825304,0.041373517364263535
4,4,7,0.0027235001,-0.108926676,-0.008209864,2.3125,-0.05166153237223625,-0.004547623917460442,0.041894566267728806
4,4,8,-0.004589885,-0.10761376,-0.013662206,2.0625,-0.05195168778300285,-0.004313556477427483,0.04232131317257881
4,4,9,-0.0030538759,-0.11294009,-0.010652049,1.8125,-0.0521373525261879,-0.004497401881963015,0.04243166372179985
4,4,10,-0.004785089,-0.10359063,-0.01524562,2.0625,-0.052428122609853745,-0.004006676841527224,0.04266921803355217
4,4,11,-0.011782093,-0.10136028,-0.014639435,1.6875,-0.05272382125258446,-0.004380140919238329,0.04288983345031738
4,4,12,-0.026083587,-0.1119382,-0.012036383,3.0,-0.052796099334955215,-0.004525335039943457,0.04290882125496864
4,4,13,-0.029100541,-0.10310867,-0.014829918,1.9375,-0.052870236337184906,-0.0038441410288214684,0.04263313114643097
4,4,14,-0.02925269,-0.092233784,-0.015423136,2.25,-0.05299586057662964,-0.004236496053636074,0.042738255113363266
4,4,15,-0.037885718,-0.07815305,-0.023805756,2.25,-0.05323445051908493,-0.00477922847494483,0.04287309944629669
4,4,16,-0.046956714,-0.07668763,-0.027432736,2.0,-0.053474150598049164,-0.005237573757767677,0.04285695031285286
4,4,17,-0.04795824,-0.087200016,-0.022769313,3.0,-0.05350227281451225,-0.0054580215364694595,0.042780306190252304
4,4,18,-0.053962577,-0.090212,-0.025885466,2.3125,-0.05384242534637451,-0.004622286651283503,0.04295682534575462
4,4,19,-0.057532303,-0.088670895,-0.027659642,2.3125,-0.05396231636404991,-0.004680068697780371,0.04269534721970558
4,4,20,-0.06620446,-0.09350841,-0.028730206,1.875,-0.05408672243356705,-0.004672755487263203,0.042870521545410156
4,4,21,-0.07225588,-0.09505404,-0.028816182,2.625,-0.05408724769949913,-0.004386964254081249,0.042832206934690475
4,4,22,-0.077315584,-0.09970399,-0.024193643,2.8125,-0.054318513721227646,-0.003735670354217291,0.04285748302936554
4,4,23,-0.08108437,-0.11383836,-0.016378747,2.5625,-0.054527465254068375,-0.0034269567113369703,0.042599987238645554
3,0,0,-0.051737905,-0.106220335,-0.028962387,9.125,-0.054650694131851196,-0.0026872202288359404,0.042697060853242874
3,0,1,-0.04172403,-0.11108224,-0.03857849,8.0625,-0.055795516818761826,-0.0013954746536910534,0.04544300585985184
3,0,2,-0.035510164,-0.09539057,-0.046337828,7.4375,-0.05692547932267189,0.0001621999981580302,0.04712899401783943
3,0,3,-0.036837652,-0.0884109,-0.047701295,6.9375,-0.05766984075307846,0.00018559384625405073,0.04813171178102493
3,0,4,-0.028991321,-0.0810188,-0.053018518,6.0625,-0.05817011743783951,0.00038743147160857916,0.048439063131809235
3,0,5,-0.025858011,-0.07873826,-0.05724652,6.0625,-0.05873863026499748,0.00041945441626012325,0.049614716321229935
3,0,6,-0.024587668,-0.05549796,-0.07022433,6.1875,-0.05945606902241707,0.001053555286489427,0.05072523280978203
3,0,7,-0.023655279,-0.047352247,-0.06883243,6.5,-0.05973329767584801,0.0005174673278816044,0.051204025745391846
3,0,8,-0.026426196,-0.04435924,-0.07261898,6.8125,-0.060185544192790985,0.0010096007026731968,0.051755696535110474
3,0,9,-0.026668474,-0.03692069,-0.07785645,6.25,-0.06072939559817314,0.0013927123509347439,0.051984578371047974
3,0,10,-0.027836012,-0.028009601,-0.08557468,6.5625,-0.06123262643814087,0.001227166736498475,0.0529511459171772
3,0,11,-0.025811622,-0.009537101,-0.09585755,6.8125,-0.0613943375647068,0.001373410690575838,0.05267397686839104
3,0,12,-0.022149788,-0.0075689894,-0.0970608,5.75,-0.06196014583110809,0.0010436796583235264,0.05388836935162544
3,0,13,-0.032116752,0.003591476,-0.102772616,4.5,-0.06221437826752663,0.0015190292615443468,0.05445922911167145
3,0,14,-0.03252436,0.0077889445,-0.10593327,5.5,-0.0624125637114048,0.001388460281305015,0.05433252081274986
3,0,15,-0.035728093,0.01518775,-0.11352174,6.1875,-0.06295831501483917,0.001924206968396902,0.054936110973358154
3,0,16,-0.039817315,0.02418425,-0.120101996,4.5625,-0.06344786286354065,0.002509924815967679,0.05548583343625069
3,0,17,-0.04437246,0.02486284,-0.1230858,4.5,-0.06370925903320312,0.002586078830063343,0.05572035536170006
3,0,18,-0.05148987,0.028580727,-0.1277618,4.4375,-0.06405762583017349,0.0033734661992639303,0.055699337273836136
3,0,19,-0.050512496,0.03768965,-0.13325123,4.9375,-0.06412481516599655,0.0034595965407788754,0.055528078228235245
3,0,20,-0.055329844,0.04105079,-0.13615134,5.25,-0.06450901925563812,0.003156777936965227,0.05587156489491463
3,0,21,-0.057033923,0.0479433,-0.14297281,5.5625,-0.06487300246953964,0.0033352458849549294,0.05602877587080002
3,0,22,-0.05874013,0.05171883,-0.14596744,5.4375,-0.06530695408582687,0.003490322967991233,0.05701909586787224
3,0,23,-0.06538159,0.05556518,-0.14989369,5.5625,-0.0657673180103302,0.003908476792275906,0.0578196719288826
3,1,0,-0.07170012,0.060315322,-0.15211426,4.9375,-0.06599822640419006,0.004351286683231592,0.05766890570521355
3,1,1,-0.07318004,0.059177898,-0.1512528,3.8125,-0.06622208654880524,0.004692500922828913,0.05749895051121712
3,1,2,-0.06924323,0.05655145,-0.1494799,4.0625,-0.06642013043165207,0.004989844746887684,0.05780167877674103
3,1,3,-0.07523105,0.06326315,-0.15900761,5.0,-0.06665105372667313,0.005051895510405302,0.05823838338255882
3,1,4,-0.08040603,0.073181465,-0.1625235,4.8125,-0.06697215139865875,0.005429016891866922,0.058538470417261124
3,1,5,-0.08852007,0.082798555,-0.16915077,4.8125,-0.06707209348678589,0.004898390732705593,0.05851507931947708
3,1,6,-0.10187839,0.094914354,-0.18145485,6.0625,-0.06739924848079681,0.004747230093926191,0.05842069908976555
3,1,7,-0.11303782,0.09848437,-0.18545462,5.75,-0.06767179071903229,0.004712534602731466,0.05833708494901657
3,1,8,-0.11344519,0.10726834,-0.18994345,4.6875,-0.06789854168891907,0.005217576399445534,0.057863861322402954
3,1,9,-0.112392545,0.10766567,-0.1907137,4.9375,-0.06815682351589203,0.0052120266482234,0.05820159986615181
3,1,10,-0.11513756,0.11174601,-0.19472663,3.1875,-0.06860780715942383,0.005718178115785122,0.0588805116713047
3,1,11,-0.11293472,0.11552319,-0.19762136,3.1875,-0.06883507966995239,0.005981500260531902,0.059051163494586945
3,1,12,-0.11905737,0.1207909,-0.20179908,2.9375,-0.06912392377853394,0.006060837768018246,0.05959885194897652
3,1,13,-0.13022122,0.13209075,-0.21095408,4.375,-0.06911135464906693,0.005977849010378122,0.05938902869820595
3,1,14,-0.13585576,0.13369496,-0.21246618,3.5625,-0.06922537833452225,0.006099561229348183,0.05911218002438545
3,1,15,-0.1368169,0.13460629,-0.21500257,3.5,-0.06927978992462158,0.006256160791963339,0.05879034847021103
3,1,16,-0.13747111,0.1338242,-0.21802005,4.1875,-0.06940734386444092,0.00653693825006485,0.05904945358633995
3,1,17,-0.14142212,0.13621835,-0.22083177,4.875,-0.0696617066860199,0.006868862081319094,0.05933798477053642
3,1,18,-0.14046596,0.13595867,-0.2224803,4.3125,-0.06986318528652191,0.0072313398122787476,0.059416353702545166
3,1,19,-0.13941665,0.1394211,-0.22316416,3.125,-0.07006389647722244,0.0074816676788032055,0.05952915921807289
3,1,20,-0.14335561,0.13699901,-0.2248574,5.0,-0.07023926079273224,0.007214957848191261,0.059556636959314346
3,1,21,-0.15510614,0.14708397,-0.23377714,3.4375,-0.07048698514699936,0.007818929851055145,0.05977695807814598
3,1,22,-0.15305945,0.14617424,-0.23407626,3.9375,-0.0705583468079567,0.007470132317394018,0.05944608896970749
3,1,23,-0.16088083,0.15950455,-0.24218492,4.625,-0.0707031860947609,0.007693511433899403,0.059744540601968765
3,2,0,-0.16919911,0.16461353,-0.24799392,3.625,-0.07089771330356598,0.007297010626643896,0.059977419674396515
3,2,1,-0.17416744,0.16710104,-0.25238022,2.875,-0.07107553631067276,0.007528312038630247,0.060004446655511856
3,2,2,-0.17138885,0.16068679,-0.2519702,4.4375,-0.07118679583072662,0.007657461334019899,0.06001797318458557
3,2,3,-0.17820638,0.16660425,-0.25475106,3.4375,-0.07146719098091125,0.008426335640251637,0.0602574497461319
3,2,4,-0.18664344,0.1737851,-0.26340786,5.1875,-0.07147903740406036,0.008191784843802452,0.059773873537778854
3,2,5,-0.18566766,0.17098427,-0.26504192,4.4375,-0.071684330701828,0.007975452579557896,0.05992421135306358
3,2,6,-0.18829659,0.17547104,-0.2691816,4.1875,-0.07199853658676147,0.008442320860922337,0.06028967723250389
3,2,7,-0.19302353,0.18339294,-0.27580526,3.9375,-0.07214377820491791,0.008289486169815063,0.06036800518631935
3,2,8,-0.19129574,0.18246233,-0.2759393,2.875,-0.07236602157354355,0.008090659976005554,0.06056273356080055
3,2,9,-0.1877045,0.17778145,-0.27488276,3.6875,-0.07257864624261856,0.008189642801880836,0.06068744510412216
3,2,10,-0.18754552,0.17562522,-0.27511707,4.0,-0.0728476271033287,0.008732804097235203,0.061142198741436005
3,2,11,-0.18831985,0.17730346,-0.27691445,3.3125,-0.07304656505584717,0.009184004738926888,0.061411235481500626
3,2,12,-0.1899484,0.1820196,-0.2796773,3.0625,-0.07320999354124069,0.009039322845637798,0.061700690537691116
3,2,13,-0.18975227,0.18462397,-0.2817708,2.875,-0.0733344629406929,0.008893733844161034,0.06207168102264404
3,2,14,-0.18941005,0.18112177,-0.28151405,2.625,-0.07352256029844284,0.008913882076740265,0.06256063282489777
3,2,15,-0.19677153,0.18219364,-0.28316522,3.8125,-0.07364362478256226,0.009230539202690125,0.06281014531850815
3,2,16,-0.20038643,0.18473555,-0.28532204,3.4375,-0.07371088117361069,0.009327603504061699,0.06252549588680267
3,2,17,-0.20153898,0.18774666,-0.28699073,1.875,-0.07380110025405884,0.0094117047265172,0.06241476535797119
3,2,18,-0.20178622,0.18931378,-0.28847158,3.5,-0.07386551052331924,0.009255955927073956,0.06245993822813034
3,2,19,-0.20241907,0.18942025,-0.2893519,3.0,-0.07397846132516861,0.00937031302601099,0.062530517578125
3,2,20,-0.21555546,0.1992594,-0.3004321,3.625,-0.07405388355255127,0.00954244751483202,0.06252755224704742
3,2,21,-0.22080994,0.20432582,-0.3048517,3.5,-0.07417427748441696,0.009510235860943794,0.06245547905564308
3,2,22,-0.22169036,0.20451659,-0.3039955,2.6875,-0.07421854138374329,0.009440160356462002,0.062319353222846985
3,2,23,-0.22358948,0.20538405,-0.30485874,2.75,-0.07429011166095734,0.009608984924852848,0.06234326958656311
3,3,0,-0.22215685,0.20631616,-0.30548367,4.1875,-0.0743645504117012,0.009734900668263435,0.062303394079208374
3,3,1,-0.22013393,0.2047285,-0.3057655,3.3125,-0.07451309263706207,0.0097426762804389,0.06250625103712082
3,3,2,-0.22092286,0.20410414,-0.30627233,3.4375,-0.0747542604804039,0.010075563564896584,0.06286738812923431
3,3,3,-0.22415046,0.2011949,-0.3070271,2.5625,-0.074837327003479,0.010150942020118237,0.06285324692726135
3,3,4,-0.22410847,0.20118251,-0.30718446,3.4375,-0.0749005377292633,0.010321661829948425,0.0629090815782547
3,3,5,-0.22547843,0.2040012,-0.30917233,2.625,-0.07497595250606537,0.010434167459607124,0.06287961453199387
3,3,6,-0.22895488,0.20261541,-0.30804348,3.0625,-0.07505367696285248,0.010342562571167946,0.06293564289808273
3,3,7,-0.23608512,0.20896196,-0.31673038,4.25,-0.07508249580860138,0.010521257296204567,0.06281374394893646
3,3,8,-0.24274413,0.21680018,-0.32480666,3.1875,-0.07526721060276031,0.010720540769398212,0.06277529895305634
3,3,9,-0.24366133,0.21703902,-0.32499838,3.75,-0.07538248598575592,0.010588455945253372,0.06287593394517899
3,3,10,-0.24230915,0.21664545,-0.3247638,3.0625,-0.07543358951807022,0.010685967281460762,0.06291142106056213
3,3,11,-0.24425437,0.22031313,-0.3270653,2.8125,-0.07561451941728592,0.0107814259827137,0.06321495771408081
3,3,12,-0.2437227,0.21949667,-0.32791248,2.5,-0.07569586485624313,0.010639558546245098,0.06323552876710892
3,3,13,-0.24669132,0.22334059,-0.33167657,2.375,-0.07582780718803406,0.010752485133707523,0.06351131945848465
3,3,14,-0.24922913,0.22632308,-0.3343918,3.0,-0.07595793157815933,0.010588773526251316,0.06356882303953171
3,3,15,-0.25710022,0.23492943,-0.34243223,2.5625,-0.07605098932981491,0.010580664500594139,0.06364908814430237
3,3,16,-0.2611871,0.23613584,-0.34476697,2.3125,-0.07611527293920517,0.01042628288269043,0.06361815333366394
3,3,17,-0.26499143,0.2345277,-0.34731415,3.125,-0.07613872736692429,0.01037694700062275,0.06353670358657837
3,3,18,-0.2658333,0.23451132,-0.3471729,1.9375,-0.07624177634716034,0.010679692961275578,0.06348242610692978
3,3,19,-0.27004343,0.2390716,-0.35184994,2.75,-0.07624394446611404,0.010633599944412708,0.06352037191390991
3,3,20,-0.27545542,0.240188,-0.35553503,2.625,-0.07632427662611008,0.010597951710224152,0.06364178657531738
3,3,21,-0.27486363,0.23842625,-0.35561928,2.125,-0.07641485333442688,0.010711968876421452,0.06355352699756622
3,3,22,-0.27902865,0.240131,-0.35907155,3.125,-0.0764697939157486,0.010834342800080776,0.06359153240919113
3,3,23,-0.28027377,0.23876381,-0.35925537,3.3125,-0.07663140445947647,0.011093187145888805,0.06366793811321259
3,4,0,-0.27819124,0.237918,-0.3594827,2.0625,-0.07675439864397049,0.011230871081352234,0.0637330561876297
3,4,1,-0.27694294,0.23378414,-0.35905156,3.625,-0.07690195739269257,0.011382894590497017,0.06401889771223068
3,4,2,-0.2758044,0.23774904,-0.36007747,2.6875,-0.07709367573261261,0.011758689768612385,0.06429839134216309
3,4,3,-0.2752407,0.23619787,-0.3596987,2.0,-0.07720082998275757,0.011629628948867321,0.06445883959531784
3,4,4,-0.27629444,0.23754,-0.35994154,2.5625,-0.07727809995412827,0.01178002543747425,0.06456764042377472
3,4,5,-0.27612042,0.23644885,-0.35975388,2.25,-0.07734457403421402,0.011735641397535801,0.06447683274745941
3,4,6,-0.2801887,0.2373741,-0.3621236,2.8125,-0.07743068784475327,0.011764733120799065,0.0645519495010376
3,4,7,-0.2902475,0.24720316,-0.37222067,2.125,-0.07747051864862442,0.011845827102661133,0.06440065056085587
3,4,8,-0.28970602,0.24706581,-0.37232187,2.5625,-0.0775826945900917,0.011703568510711193,0.064490407705307
3,4,9,-0.28965473,0.24588336,-0.37184334,2.1875,-0.0776810422539711,0.01171141304075718,0.06462663412094116
3,4,10,-0.2911338,0.2448769,-0.37208474,2.6875,-0.07779202610254288,0.01174560934305191,0.06471043825149536
3,4,11,-0.30503616,0.25379455,-0.38331684,2.4375,-0.07779878377914429,0.011853114701807499,0.06466700881719589
3,4,12,-0.30564854,0.25488594,-0.384149,2.25,-0.07779496908187866,0.011752831749618053,0.06429795175790787
3,4,13,-0.30645746,0.2542465,-0.38365382,2.4375,-0.07784522324800491,0.011674665845930576,0.06435690820217133
3,4,14,-0.31041193,0.25735754,-0.38791028,3.3125,-0.0778680220246315,0.011664754711091518,0.06428970396518707
3,4,15,-0.3121489,0.2593278,-0.3903974,2.8125,-0.07793077081441879,0.011702490039169788,0.06427477300167084
3,4,16,-0.31314132,0.25930274,-0.3914958,2.75,-0.07804683595895767,0.011678583920001984,0.0645136758685112
3,4,17,-0.31424952,0.25802565,-0.39257434,2.4375,-0.07812098413705826,0.011749033816158772,0.06464029848575592
3,4,18,-0.3184952,0.26115534,-0.39658487,2.5,-0.07819364219903946,0.011942898854613304,0.0647357851266861
3,4,19,-0.3161714,0.25793955,-0.39557505,4.0,-0.07824692130088806,0.011778708547353745,0.0647168904542923
